"ID","INV","DATA","CATALOG","PCODE","QTY","custnum","custname","TYPE"
5568,104784,5/00/26',Gardening,GD3000,1,6516000,NULL,,Orders'
5569,109528,6/00/25',Sports,SP2600,1,6516000,NULL,,Orders'
5570,110550,7/00/1',Toys,TY3200,1,6516000,NULL,,Orders'
5571,157840,3/01/11',Sports,SP1400,1,6516000,NULL,,Orders'
5572,157840,3/01/11',Sports,SP1600,1,6516000,NULL,,Orders'
5573,157840,3/01/11',Sports,SP3300,1,6516000,NULL,,Orders'
5574,101317,1/97/22',Sports,SP2500,2,6641000,NULL,,Orders'
5575,107783,3/97/7',Gardening,GD2300,1,6641000,NULL,,Orders'
5576,111881,4/97/1',Pets,PT2300,1,6641000,NULL,,Orders'
5577,124708,6/97/10',Sports,SP1400,1,6641000,NULL,,Orders'
5578,124708,6/97/10',Sports,SP2300,1,6641000,NULL,,Orders'
5579,124708,6/97/10',Sports,SP3000,1,6641000,NULL,,Orders'
5580,145658,9/97/28',Sports,SP3300,1,6641000,NULL,,Orders'
5581,158973,12/97/8',Pets,PT2200,1,6641000,NULL,,Orders'
5582,170903,2/98/15',Sports,SP2700,1,6641000,NULL,,Orders'
5583,196477,6/98/14',Sports,SP2000,1,6641000,NULL,,Orders'
5584,196477,6/98/14',Sports,SP2200,1,6641000,NULL,,Orders'
5585,196477,6/98/14',Sports,SP2400,3,6641000,NULL,,Orders'
5586,216426,9/98/7',Sports,SP2600,1,6641000,NULL,,Orders'
5587,232988,11/98/16',Sports,SP1500,1,6641000,NULL,,Orders'
5588,237175,12/98/4',Software,SW7935,2,6641000,NULL,,Orders'
5589,101317,5/00/1',Sports,SP2500,2,6641000,NULL,,Orders'
5590,107783,6/00/14',Gardening,GD2300,1,6641000,NULL,,Orders'
5591,111881,7/00/9',Pets,PT2300,1,6641000,NULL,,Orders'
5592,124708,9/00/17',Sports,SP1400,1,6641000,NULL,,Orders'
5593,124708,9/00/17',Sports,SP2300,1,6641000,NULL,,Orders'
5594,124708,9/00/17',Sports,SP3000,1,6641000,NULL,,Orders'
5595,145658,1/01/5',Sports,SP3300,1,6641000,NULL,,Orders'
5596,158973,3/01/17',Pets,PT2200,1,6641000,NULL,,Orders'
5597,170903,5/01/25',Sports,SP2700,1,6641000,NULL,,Orders'
5598,101474,1/97/23',Pets,PT3300,1,6766000,NULL,,Orders'
5599,106209,2/97/25',Sports,SP3200,4,6766000,NULL,,Orders'
5600,118904,5/97/10',Pets,PT2000,1,6766000,NULL,,Orders'
5601,130460,7/97/10',Software,sw1612,3,6766000,NULL,,Orders'
5602,130460,7/97/10',Software,SW5338,1,6766000,NULL,,Orders'
5603,130460,7/97/10',Software,SW6531,1,6766000,NULL,,Orders'
5604,136140,8/97/9',Pets,PT1400,1,6766000,NULL,,Orders'
5605,139349,8/97/26',Toys,TY4200,1,6766000,NULL,,Orders'
5606,145133,9/97/25',Sports,SP1000,1,6766000,NULL,,Orders'
5607,145133,9/97/25',Sports,SP1400,1,6766000,NULL,,Orders'
5608,145133,9/97/25',Sports,SP2400,1,6766000,NULL,,Orders'
5609,145133,9/97/25',Sports,SP3300,1,6766000,NULL,,Orders'
5610,188581,5/98/11',Pets,PT2300,1,6766000,NULL,,Orders'
5611,196966,6/98/16',Gardening,GD1100,1,6766000,NULL,,Orders'
5612,202575,7/98/10',Sports,SP3000,4,6766000,NULL,,Orders'
5613,208364,8/98/4',Toys,TY3300,1,6766000,NULL,,Orders'
5614,221418,9/98/28',Sports,SP1500,2,6766000,NULL,,Orders'
5615,223154,10/98/5',Sports,sp2200,4,6766000,NULL,,Orders'
5616,223154,10/98/5',Sports,SP2700,1,6766000,NULL,,Orders'
5617,223154,10/98/5',Sports,SP3400,1,6766000,NULL,,Orders'
5618,101474,5/00/2',Pets,PT3300,1,6766000,NULL,,Orders'
5619,106209,6/00/4',Sports,SP3200,4,6766000,NULL,,Orders'
5620,118904,8/00/17',Pets,PT2000,1,6766000,NULL,,Orders'
5621,130460,10/00/17',Software,SW1612,3,6766000,NULL,,Orders'
5622,130460,10/00/17',Software,SW5338,1,6766000,NULL,,Orders'
5623,130460,10/00/17',Software,SW6531,1,6766000,NULL,,Orders'
5624,136140,11/00/16',Pets,PT1400,1,6766000,NULL,,Orders'
5625,139349,12/00/3',Toys,TY4200,1,6766000,NULL,,Orders'
5626,145133,1/01/2',Sports,SP1000,1,6766000,NULL,,Orders'
5627,145133,1/01/2',Sports,SP1400,1,6766000,NULL,,Orders'
5628,145133,1/01/2',Sports,SP2400,1,6766000,NULL,,Orders'
5629,145133,1/01/2',Sports,SP3300,1,6766000,NULL,,Orders'
5630,100305,1/97/14',Pets,PT2300,4,6870000,NULL,,Orders'
5631,102716,2/97/1',Gardening,GD1600,1,6870000,NULL,,Orders'
5632,120981,5/97/21',Pets,PT2300,1,6870000,NULL,,Orders'
5633,121884,5/97/26',Toys,TY2400,1,6870000,NULL,,Orders'
5634,128510,6/97/30',Toys,TY4600,4,6870000,NULL,,Orders'
5635,151460,10/97/29',Sports,SP1500,1,6870000,NULL,,Orders'
5636,151460,10/97/29',Sports,SP2200,2,6870000,NULL,,Orders'
5637,151460,10/97/29',Sports,SP3000,2,6870000,NULL,,Orders'
5638,151460,10/97/29',Sports,SP3100,1,6870000,NULL,,Orders'
5639,152381,11/97/3',Pets,PT4400,4,6870000,NULL,,Orders'
5640,172329,2/98/23',Pets,PT2000,1,6870000,NULL,,Orders'
5641,174229,3/98/5',Sports,SP2000,1,6870000,NULL,,Orders'
5642,198607,6/98/23',Pets,PT4300,1,6870000,NULL,,Orders'
5643,211257,8/98/16',Toys,TY3200,2,6870000,NULL,,Orders'
5644,225206,10/98/14',Sports,SP1300,1,6870000,NULL,,Orders'
5645,225206,10/98/14',Sports,SP1600,1,6870000,NULL,,Orders'
5646,225206,10/98/14',Sports,SP2400,1,6870000,NULL,,Orders'
5647,226142,10/98/18',Software,SW4187,3,6870000,NULL,,Orders'
5648,227787,10/98/25',Sports,SP1500,3,6870000,NULL,,Orders'
5649,100305,4/00/23',Pets,PT2300,4,6870000,NULL,,Orders'
5650,102716,5/00/11',Gardening,GD1600,1,6870000,NULL,,Orders'
5651,120981,8/00/28',Pets,PT2300,1,6870000,NULL,,Orders'
5652,121884,9/00/2',Toys,TY2400,1,6870000,NULL,,Orders'
5653,128510,10/00/7',Toys,TY4600,4,6870000,NULL,,Orders'
5654,151460,2/01/5',Sports,SP1500,1,6870000,NULL,,Orders'
5655,151460,2/01/5',Sports,SP2200,2,6870000,NULL,,Orders'
5656,151460,2/01/5',Sports,SP3000,2,6870000,NULL,,Orders'
5657,151460,2/01/5',Sports,SP3100,1,6870000,NULL,,Orders'
5658,152381,2/01/10',Pets,PT4400,4,6870000,NULL,,Orders'
5659,133080,7/97/24',Toys,TY5100,2,6892000,NULL,,Orders'
5660,153279,11/97/8',Pets,PT1000,1,6892000,NULL,,Orders'
5661,157660,12/97/1',Pets,PT3500,1,6892000,NULL,,Orders'
5662,164645,1/98/9',Sports,SP2700,3,6892000,NULL,,Orders'
5663,169428,2/98/7',Gardening,GD3300,1,6892000,NULL,,Orders'
5664,175228,3/98/10',Toys,TY2600,1,6892000,NULL,,Orders'
5665,186350,5/98/1',Sports,SP2000,1,6892000,NULL,,Orders'
5666,189247,5/98/14',Gardening,GD2400,3,6892000,NULL,,Orders'
5667,201442,7/98/5',Sports,SP3400,1,6892000,NULL,,Orders'
5668,202817,7/98/11',Sports,SP1500,2,6892000,NULL,,Orders'
5669,227789,10/98/25',Toys,TY1750,3,6892000,NULL,,Orders'
5670,133080,10/00/31',Toys,TY5100,2,6892000,NULL,,Orders'
5671,153279,2/01/15',Pets,PT1000,1,6892000,NULL,,Orders'
5672,157660,3/01/10',Pets,PT3500,1,6892000,NULL,,Orders'
5673,164645,4/01/18',Sports,SP2700,3,6892000,NULL,,Orders'
5674,169428,5/01/17',Gardening,GD3300,1,6892000,NULL,,Orders'
5675,102032,1/97/27',Pets,PT1000,1,6944000,NULL,,Orders'
5676,102032,1/97/27',Pets,PT1100,1,6944000,NULL,,Orders'
5677,102032,1/97/27',Pets,PT2000,1,6944000,NULL,,Orders'
5678,102032,1/97/27',Pets,PT2300,2,6944000,NULL,,Orders'
5679,107792,3/97/7',Sports,SP1400,1,6944000,NULL,,Orders'
5680,117781,5/97/4',Pets,PT1100,1,6944000,NULL,,Orders'
5681,117781,5/97/4',Pets,PT1100,1,6944000,NULL,,Orders'
5682,117781,5/97/4',Pets,PT1300,1,6944000,NULL,,Orders'
5683,117781,5/97/4',Pets,PT1400,1,6944000,NULL,,Orders'
5684,160124,12/97/14',Toys,TY1600,1,6944000,NULL,,Orders'
5685,160124,12/97/14',Toys,TY1700,3,6944000,NULL,,Orders'
5686,160124,12/97/14',Toys,TY2200,1,6944000,NULL,,Orders'
5687,160124,12/97/14',Toys,TY2400,1,6944000,NULL,,Orders'
5688,161061,12/97/19',Software,SW5338,1,6944000,NULL,,Orders'
5689,161272,12/97/20',Toys,TY1750,1,6944000,NULL,,Orders'
5690,161272,12/97/20',Toys,TY3200,1,6944000,NULL,,Orders'
5691,161272,12/97/20',Toys,TY3600,1,6944000,NULL,,Orders'
5692,163732,1/98/3',Pets,PT2400,2,6944000,NULL,,Orders'
5693,176628,3/98/17',Pets,PT3300,3,6944000,NULL,,Orders'
5694,192027,5/98/26',Pets,PT1000,1,6944000,NULL,,Orders'
5695,192027,5/98/26',Pets,PT3500,1,6944000,NULL,,Orders'
5696,192027,5/98/26',Pets,PT4300,1,6944000,NULL,,Orders'
5697,196703,6/98/15',Collectibles,CC1300,4,6944000,NULL,,Orders'
5698,196703,6/98/15',Collectibles,CC3400,1,6944000,NULL,,Orders'
5699,196703,6/98/15',Collectibles,CC4500,1,6944000,NULL,,Orders'
5700,201206,7/98/4',Software,SW2123,2,6944000,NULL,,Orders'
5701,201206,7/98/4',Software,SW3617,1,6944000,NULL,,Orders'
5702,201206,7/98/4',Software,SW7383,1,6944000,NULL,,Orders'
5703,204877,7/98/20',Sports,SP3200,3,6944000,NULL,,Orders'
5704,214535,8/98/30',Software,SW3482,4,6944000,NULL,,Orders'
5705,102032,5/00/6',Pets,PT1000,1,6944000,NULL,,Orders'
5706,102032,5/00/6',Pets,PT1100,1,6944000,NULL,,Orders'
5707,102032,5/00/6',Pets,PT2000,1,6944000,NULL,,Orders'
5708,102032,5/00/6',Pets,PT2300,2,6944000,NULL,,Orders'
5709,107792,6/00/14',Sports,SP1400,1,6944000,NULL,,Orders'
5710,117781,8/00/11',Pets,PT1100,1,6944000,NULL,,Orders'
5711,117781,8/00/11',Pets,PT1100,1,6944000,NULL,,Orders'
5712,117781,8/00/11',Pets,PT1300,1,6944000,NULL,,Orders'
5713,117781,8/00/11',Pets,PT1400,1,6944000,NULL,,Orders'
5714,160124,3/01/23',Toys,TY1600,1,6944000,NULL,,Orders'
5715,160124,3/01/23',Toys,TY1700,3,6944000,NULL,,Orders'
5716,160124,3/01/23',Toys,TY2200,1,6944000,NULL,,Orders'
5717,160124,3/01/23',Toys,TY2400,1,6944000,NULL,,Orders'
5718,161061,3/01/28',Software,SW5338,1,6944000,NULL,,Orders'
5719,161272,3/01/29',Toys,TY1750,1,6944000,NULL,,Orders'
5720,161272,3/01/29',Toys,TY3200,1,6944000,NULL,,Orders'
5721,161272,3/01/29',Toys,TY3600,1,6944000,NULL,,Orders'
5722,163732,4/01/12',Pets,PT2400,2,6944000,NULL,,Orders'
5723,102033,1/97/27',Sports,SP1600,1,7017000,NULL,,Orders'
5724,120576,5/97/19',Toys,TY2500,2,7017000,NULL,,Orders'
5725,124152,6/97/7',Pets,PT4500,1,7017000,NULL,,Orders'
5726,147181,10/97/6',Software,SW4575,1,7017000,NULL,,Orders'
5727,147181,10/97/6',Software,SW7221,1,7017000,NULL,,Orders'
5728,147181,10/97/6',Software,SW7823,1,7017000,NULL,,Orders'
5729,162250,12/97/25',Toys,TY3300,1,7017000,NULL,,Orders'
5730,169073,2/98/5',Pets,PT1000,1,7017000,NULL,,Orders'
5731,169073,2/98/5',Pets,PT1300,1,7017000,NULL,,Orders'
5732,169073,2/98/5',Pets,PT1300,2,7017000,NULL,,Orders'
5733,169073,2/98/5',Pets,PT4300,1,7017000,NULL,,Orders'
5734,172163,2/98/22',Gardening,GD1200,1,7017000,NULL,,Orders'
5735,176240,3/98/15',Gardening,GD1001,1,7017000,NULL,,Orders'
5736,178069,3/98/24',Gardening,GD2400,1,7017000,NULL,,Orders'
5737,180593,4/98/5',Pets,PT2200,1,7017000,NULL,,Orders'
5738,189747,5/98/16',Sports,SP2600,1,7017000,NULL,,Orders'
5739,215715,9/98/4',Sports,SP3000,3,7017000,NULL,,Orders'
5740,222649,10/98/3',Software,SW1005,1,7017000,NULL,,Orders'
5741,233914,11/98/20',Pets,PT1400,4,7017000,NULL,,Orders'
5742,233914,11/98/20',Pets,PT2100,1,7017000,NULL,,Orders'
5743,233914,11/98/20',Pets,PT3400,1,7017000,NULL,,Orders'
5744,233914,11/98/20',Pets,PT4200,1,7017000,NULL,,Orders'
5745,236209,11/98/30',Toys,TY1500,4,7017000,NULL,,Orders'
5746,242681,12/98/28',Toys,TY4600,1,7017000,NULL,,Orders'
5747,102033,5/00/6',Sports,SP1600,1,7017000,NULL,,Orders'
5748,120576,8/00/26',Toys,TY2500,2,7017000,NULL,,Orders'
5749,124152,9/00/14',Pets,PT4500,1,7017000,NULL,,Orders'
5750,147181,1/01/13',Software,SW4575,1,7017000,NULL,,Orders'
5751,147181,1/01/13',Software,SW7221,1,7017000,NULL,,Orders'
5752,147181,1/01/13',Software,SW7823,1,7017000,NULL,,Orders'
5753,162250,4/01/3',Toys,TY3300,1,7017000,NULL,,Orders'
5754,169073,5/01/15',Pets,PT1000,1,7017000,NULL,,Orders'
5755,169073,5/01/15',Pets,PT1300,1,7017000,NULL,,Orders'
5756,169073,5/01/15',Pets,PT1300,2,7017000,NULL,,Orders'
5757,169073,5/01/15',Pets,PT4300,1,7017000,NULL,,Orders'
5758,103520,2/97/7',Toys,TY2100,1,7142000,NULL,,Orders'
5759,103520,2/97/7',Toys,TY3100,1,7142000,NULL,,Orders'
5760,103520,2/97/7',Toys,TY3400,1,7142000,NULL,,Orders'
5761,108398,3/97/11',Toys,TY4700,1,7142000,NULL,,Orders'
5762,115911,4/97/24',Gardening,GD2400,1,7142000,NULL,,Orders'
5763,125700,6/97/15',Sports,SP3000,1,7142000,NULL,,Orders'
5764,155004,11/97/17',Sports,SP1500,1,7142000,NULL,,Orders'
5765,155004,11/97/17',Sports,SP3000,1,7142000,NULL,,Orders'
5766,155004,11/97/17',Sports,SP3100,3,7142000,NULL,,Orders'
5767,155003,11/97/17',Sports,SP3300,3,7142000,NULL,,Orders'
5768,182121,4/98/12',Gardening,GD1010,2,7142000,NULL,,Orders'
5769,196709,6/98/15',Toys,TY1500,3,7142000,NULL,,Orders'
5770,204152,7/98/17',Sports,SP3400,2,7142000,NULL,,Orders'
5771,205809,7/98/24',Pets,PT2300,1,7142000,NULL,,Orders'
5772,103520,5/00/17',Toys,TY2100,1,7142000,NULL,,Orders'
5773,103520,5/00/17',Toys,TY3100,1,7142000,NULL,,Orders'
5774,103520,5/00/17',Toys,TY3400,1,7142000,NULL,,Orders'
5775,108398,6/00/18',Toys,TY4700,1,7142000,NULL,,Orders'
5776,115911,8/00/1',Gardening,GD2400,1,7142000,NULL,,Orders'
5777,125700,9/00/22',Sports,SP3000,1,7142000,NULL,,Orders'
5778,155004,2/01/24',Sports,SP1500,1,7142000,NULL,,Orders'
5779,155004,2/01/24',Sports,SP3000,1,7142000,NULL,,Orders'
5780,155004,2/01/24',Sports,SP3100,3,7142000,NULL,,Orders'
5781,155003,2/01/24',Sports,SP3300,3,7142000,NULL,,Orders'
5782,154805,11/97/16',Sports,SP1200,1,7267000,NULL,,Orders'
5783,158981,12/97/8',Sports,SP1500,3,7267000,NULL,,Orders'
5784,158981,12/97/8',Sports,SP1600,1,7267000,NULL,,Orders'
5785,158981,12/97/8',Sports,SP2600,1,7267000,NULL,,Orders'
5786,160509,12/97/16',Pets,PT4200,1,7267000,NULL,,Orders'
5787,191152,5/98/22',Pets,PT4400,1,7267000,NULL,,Orders'
5788,203052,7/98/12',Toys,TY3800,1,7267000,NULL,,Orders'
5789,203052,7/98/12',Toys,TY4700,1,7267000,NULL,,Orders'
5790,203052,7/98/12',Toys,TY4700,1,7267000,NULL,,Orders'
5791,207230,7/98/30',Toys,TY3500,1,7267000,NULL,,Orders'
5792,215489,9/98/3',Gardening,GD1010,1,7267000,NULL,,Orders'
5793,215489,9/98/3',Gardening,GD2200,1,7267000,NULL,,Orders'
5794,215489,9/98/3',Gardening,GD3000,3,7267000,NULL,,Orders'
5795,215489,9/98/3',Gardening,GD4200,1,7267000,NULL,,Orders'
5796,239056,12/98/12',Sports,SP3400,1,7267000,NULL,,Orders'
5797,154805,2/01/23',Sports,SP1200,1,7267000,NULL,,Orders'
5798,158981,3/01/17',Sports,SP1500,3,7267000,NULL,,Orders'
5799,158981,3/01/17',Sports,SP1600,1,7267000,NULL,,Orders'
5800,158981,3/01/17',Sports,SP2600,1,7267000,NULL,,Orders'
5801,160509,3/01/25',Pets,PT4200,1,7267000,NULL,,Orders'
5802,132513,7/97/21',Sports,SP1300,1,7392000,NULL,,Orders'
5803,132513,7/97/21',Sports,SP2600,1,7392000,NULL,,Orders'
5804,132513,7/97/21',Sports,SP3100,1,7392000,NULL,,Orders'
5805,132513,7/97/21',Sports,SP3200,1,7392000,NULL,,Orders'
5806,152391,11/97/3',Pets,PT2100,1,7392000,NULL,,Orders'
5807,159951,12/97/13',Toys,TY1650,3,7392000,NULL,,Orders'
5808,163452,1/98/1',Pets,PT3200,1,7392000,NULL,,Orders'
5809,165396,1/98/14',Gardening,GD3300,1,7392000,NULL,,Orders'
5810,212439,8/98/21',Sports,SP1000,1,7392000,NULL,,Orders'
5811,217395,9/98/11',Sports,SP2500,1,7392000,NULL,,Orders'
5812,217395,9/98/11',Sports,SP3000,3,7392000,NULL,,Orders'
5813,217395,9/98/11',Sports,SP3000,1,7392000,NULL,,Orders'
5814,217395,9/98/11',Sports,SP3200,1,7392000,NULL,,Orders'
5815,224337,10/98/10',Toys,TY1700,3,7392000,NULL,,Orders'
5816,224337,10/98/10',Toys,TY4300,4,7392000,NULL,,Orders'
5817,224337,10/98/10',Toys,TY4300,2,7392000,NULL,,Orders'
5818,132513,10/00/28',Sports,SP1300,1,7392000,NULL,,Orders'
5819,132513,10/00/28',Sports,SP2600,1,7392000,NULL,,Orders'
5820,132513,10/00/28',Sports,SP3100,1,7392000,NULL,,Orders'
5821,132513,10/00/28',Sports,SP3200,1,7392000,NULL,,Orders'
5822,152391,2/01/10',Pets,PT2100,1,7392000,NULL,,Orders'
5823,159951,3/01/22',Toys,TY1650,3,7392000,NULL,,Orders'
5824,163452,4/01/10',Pets,PT3200,1,7392000,NULL,,Orders'
5825,165396,4/01/23',Gardening,GD3300,1,7392000,NULL,,Orders'
5826,119294,5/97/12',Gardening,GD1600,1,7470000,NULL,,Orders'
5827,126261,6/97/18',Sports,SP1600,1,7470000,NULL,,Orders'
5828,145855,9/97/29',Toys,TY4200,1,7470000,NULL,,Orders'
5829,151808,10/97/31',Pets,PT2200,4,7470000,NULL,,Orders'
5830,151808,10/97/31',Pets,PT3200,1,7470000,NULL,,Orders'
5831,151808,10/97/31',Pets,PT4600,1,7470000,NULL,,Orders'
5832,158453,12/97/5',Gardening,GD1300,1,7470000,NULL,,Orders'
5833,170917,2/98/15',Gardening,GD4100,1,7470000,NULL,,Orders'
5834,174850,3/98/8',Toys,TY1850,2,7470000,NULL,,Orders'
5835,174850,3/98/8',Toys,TY2100,2,7470000,NULL,,Orders'
5836,174850,3/98/8',Toys,TY4300,1,7470000,NULL,,Orders'
5837,174850,3/98/8',Toys,TY5100,1,7470000,NULL,,Orders'
5838,186123,4/98/30',Gardening,GD3400,1,7470000,NULL,,Orders'
5839,194374,6/98/5',Pets,PT4500,1,7470000,NULL,,Orders'
5840,201687,7/98/6',Sports,SP2600,1,7470000,NULL,,Orders'
5841,203945,7/98/16',Software,SW1828,1,7470000,NULL,,Orders'
5842,203945,7/98/16',Software,SW3802,4,7470000,NULL,,Orders'
5843,203945,7/98/16',Software,SW8376,3,7470000,NULL,,Orders'
5844,203945,7/98/16',Software,SW8376,1,7470000,NULL,,Orders'
5845,210085,8/98/11',Sports,SP2000,1,7470000,NULL,,Orders'
5846,119294,8/00/19',Gardening,GD1600,1,7470000,NULL,,Orders'
5847,126261,9/00/25',Sports,SP1600,1,7470000,NULL,,Orders'
5848,145855,1/01/6',Toys,TY4200,1,7470000,NULL,,Orders'
5849,151808,2/01/7',Pets,PT2200,4,7470000,NULL,,Orders'
5850,151808,2/01/7',Pets,PT3200,1,7470000,NULL,,Orders'
5851,151808,2/01/7',Pets,PT4600,1,7470000,NULL,,Orders'
5852,158453,3/01/14',Gardening,GD1300,1,7470000,NULL,,Orders'
5853,170917,5/01/25',Gardening,GD4100,1,7470000,NULL,,Orders'
5854,100570,1/97/16',Gardening,GD2200,1,7480000,NULL,,Orders'
5855,111710,3/97/31',Sports,SP2200,1,7480000,NULL,,Orders'
5856,113272,4/97/9',Pets,PT3300,1,7480000,NULL,,Orders'
5857,147518,10/97/8',Software,SW5493,1,7480000,NULL,,Orders'
5858,165735,1/98/16',Sports,SP1300,1,7480000,NULL,,Orders'
5859,165735,1/98/16',Sports,SP2200,1,7480000,NULL,,Orders'
5860,165735,1/98/16',Sports,SP2300,3,7480000,NULL,,Orders'
5861,165735,1/98/16',Sports,SP2700,1,7480000,NULL,,Orders'
5862,187672,5/98/7',Collectibles,CC3500,1,7480000,NULL,,Orders'
5863,212441,8/98/21',Sports,SP1400,1,7480000,NULL,,Orders'
5864,212441,8/98/21',Sports,SP2400,3,7480000,NULL,,Orders'
5865,212441,8/98/21',Sports,SP3300,1,7480000,NULL,,Orders'
5866,228033,10/98/26',Gardening,GD4200,3,7480000,NULL,,Orders'
5867,100570,4/00/25',Gardening,GD2200,1,7480000,NULL,,Orders'
5868,111710,7/00/8',Sports,SP2200,1,7480000,NULL,,Orders'
5869,113272,7/00/17',Pets,PT3300,1,7480000,NULL,,Orders'
5870,147518,1/01/15',Software,SW5493,1,7480000,NULL,,Orders'
5871,165735,4/01/25',Sports,SP1300,1,7480000,NULL,,Orders'
5872,165735,4/01/25',Sports,SP2200,1,7480000,NULL,,Orders'
5873,165735,4/01/25',Sports,SP2300,3,7480000,NULL,,Orders'
5874,165735,4/01/25',Sports,SP2700,1,7480000,NULL,,Orders'
5875,124916,6/97/11',Sports,SP2600,4,7517000,NULL,,Orders'
5876,126265,6/97/18',Sports,SP2600,1,7517000,NULL,,Orders'
5877,143438,9/97/16',Sports,SP1300,1,7517000,NULL,,Orders'
5878,143438,9/97/16',Sports,SP1500,1,7517000,NULL,,Orders'
5879,143438,9/97/16',Sports,SP2500,1,7517000,NULL,,Orders'
5880,148264,10/97/12',Sports,SP1200,3,7517000,NULL,,Orders'
5881,148632,10/97/14',Pets,PT2000,1,7517000,NULL,,Orders'
5882,148632,10/97/14',Pets,PT3100,1,7517000,NULL,,Orders'
5883,148632,10/97/14',Pets,PT3300,1,7517000,NULL,,Orders'
5884,188594,5/98/11',Pets,PT4500,1,7517000,NULL,,Orders'
5885,188594,5/98/11',Pets,PT4600,1,7517000,NULL,,Orders'
5886,190447,5/98/19',Software,SW1207,1,7517000,NULL,,Orders'
5887,196979,6/98/16',Sports,sp2000,4,7517000,NULL,,Orders'
5888,202115,7/98/8',Toys,TY3200,1,7517000,NULL,,Orders'
5889,207673,8/98/1',Pets,PT4500,1,7517000,NULL,,Orders'
5890,231569,11/98/10',Sports,SP1300,1,7517000,NULL,,Orders'
5891,239500,12/98/14',Toys,TY4600,1,7517000,NULL,,Orders'
5892,124916,9/00/18',Sports,SP2600,4,7517000,NULL,,Orders'
5893,126265,9/00/25',Sports,SP2600,1,7517000,NULL,,Orders'
5894,143438,12/00/24',Sports,SP1300,1,7517000,NULL,,Orders'
5895,143438,12/00/24',Sports,SP1500,1,7517000,NULL,,Orders'
5896,143438,12/00/24',Sports,SP2500,1,7517000,NULL,,Orders'
5897,148264,1/01/19',Sports,SP1200,3,7517000,NULL,,Orders'
5898,148632,1/01/21',Pets,PT2000,1,7517000,NULL,,Orders'
5899,148632,1/01/21',Pets,PT3100,1,7517000,NULL,,Orders'
5900,148632,1/01/21',Pets,PT3300,1,7517000,NULL,,Orders'
5901,102986,2/97/3',Pets,PT4300,2,7642000,NULL,,Orders'
5902,108252,3/97/10',Gardening,GD2100,1,7642000,NULL,,Orders'
5903,110074,3/97/21',Gardening,GD1400,1,7642000,NULL,,Orders'
5904,138214,8/97/20',Pets,PT4500,3,7642000,NULL,,Orders'
5905,140934,9/97/3',Software,SW4831,1,7642000,NULL,,Orders'
5906,142053,9/97/9',Gardening,GD1001,1,7642000,NULL,,Orders'
5907,143028,9/97/14',Sports,SP2600,1,7642000,NULL,,Orders'
5908,150903,10/97/26',Toys,TY1750,3,7642000,NULL,,Orders'
5909,155173,11/97/18',Sports,SP2500,1,7642000,NULL,,Orders'
5910,167045,1/98/24',Gardening,GD1300,1,7642000,NULL,,Orders'
5911,190213,5/98/18',Gardening,GD2000,3,7642000,NULL,,Orders'
5912,202117,7/98/8',Gardening,GD2100,1,7642000,NULL,,Orders'
5913,208621,8/98/5',Pets,PT1100,1,7642000,NULL,,Orders'
5914,215921,9/98/5',Pets,PT3100,3,7642000,NULL,,Orders'
5915,227802,10/98/25',Pets,PT2000,2,7642000,NULL,,Orders'
5916,242456,12/98/27',Toys,TY3500,1,7642000,NULL,,Orders'
5917,102986,5/00/13',Pets,PT4300,2,7642000,NULL,,Orders'
5918,108252,6/00/17',Gardening,GD2100,1,7642000,NULL,,Orders'
5919,110074,6/00/28',Gardening,GD1400,1,7642000,NULL,,Orders'
5920,138214,11/00/27',Pets,PT4500,3,7642000,NULL,,Orders'
5921,140934,12/00/11',Software,SW4831,1,7642000,NULL,,Orders'
5922,142053,12/00/17',Gardening,GD1001,1,7642000,NULL,,Orders'
5923,143028,12/00/22',Sports,SP2600,1,7642000,NULL,,Orders'
5924,150903,2/01/2',Toys,TY1750,3,7642000,NULL,,Orders'
5925,155173,2/01/25',Sports,SP2500,1,7642000,NULL,,Orders'
5926,167045,5/01/3',Gardening,GD1300,1,7642000,NULL,,Orders'
5927,100577,1/97/16',Sports,SP1300,4,7666000,NULL,,Orders'
5928,142231,9/97/10',Pets,PT4500,1,7666000,NULL,,Orders'
5929,162446,12/97/26',Toys,TY2200,3,7666000,NULL,,Orders'
5930,171628,2/98/19',Pets,PT2200,1,7666000,NULL,,Orders'
5931,193922,6/98/3',Software,SW7271,3,7666000,NULL,,Orders'
5932,213410,8/98/25',Pets,PT4300,2,7666000,NULL,,Orders'
5933,223401,10/98/6',Pets,PT4600,1,7666000,NULL,,Orders'
5934,233010,11/98/16',Sports,SP1100,1,7666000,NULL,,Orders'
5935,233010,11/98/16',Sports,SP1600,2,7666000,NULL,,Orders'
5936,233010,11/98/16',Sports,SP2300,4,7666000,NULL,,Orders'
5937,233010,11/98/16',Sports,SP3000,1,7666000,NULL,,Orders'
5938,234362,11/98/22',Toys,TY1100,1,7666000,NULL,,Orders'
5939,100577,4/00/25',Sports,SP1300,4,7666000,NULL,,Orders'
5940,142231,12/00/18',Pets,PT4500,1,7666000,NULL,,Orders'
5941,162446,4/01/4',Toys,TY2200,3,7666000,NULL,,Orders'
5942,171628,5/01/29',Pets,PT2200,1,7666000,NULL,,Orders'
5943,101611,1/97/24',Pets,PT3200,4,7738000,NULL,,Orders'
